summons_number,street_codes,house_number,source_street_name,violation_location,violation_precinct,precinct_borough,violation_location_borough,candidate_method,candidate_boroughs,display_valid_boroughs,validated_boroughs,suggested_borough,status,confidence,validation_method,geosupport_street_names,street_name_similarity,latitude,longitude,candidate_details,parsed_on_street,parsed_cross_street,name_valid_boroughs,intersection_valid_boroughs,review_suggested_borough,review_confidence,review_method
5605202996,14520,,NB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx|Manhattan|Brooklyn|Queens,Bronx|Manhattan|Brooklyn|Queens,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""BRANDT PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":true,""street_names"":[""CENTRAL ROAD NORTH""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""DEXTER COURT""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":true,""street_names"":[""LATHAM PARK""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",UNIVERSITY AVE,,Bronx,,Bronx,medium,parsed_street_function_1n
5700850382,09680,,NB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""AVENUE G""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""62 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5605194057,14520,,NB University Ave @,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx|Manhattan|Brooklyn|Queens,Bronx|Manhattan|Brooklyn|Queens,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""BRANDT PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":true,""street_names"":[""CENTRAL ROAD NORTH""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""DEXTER COURT""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":true,""street_names"":[""LATHAM PARK""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",UNIVERSITY AVE,,Bronx,,Bronx,medium,parsed_street_function_1n
5700827669,49330,,NB Third Ave @ Westc,,0,,,exact_code_tuple_ranked,Queens|Manhattan|Bronx|Brooklyn|Staten Island,Queens|Brooklyn,Queens|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Queens"",""display_ok"":true,""street_names"":[""HESSLER AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""HESTER AVENUE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",THIRD AVE,WESTC,Queens|Brooklyn,,,,still_ambiguous
5700818322,09680,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""AVENUE G""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""62 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5700768963,09280,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Bronx,Brooklyn|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""54 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARMAND PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5700692016,10980,,SB Webster Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Manhattan|Bronx|Queens|Staten Island,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""88 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":true,""street_names"":[""THOMAS JEFFERSON PARK""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""BRONX RIVER PKWY NB EN BOSTON RD""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":true,""street_names"":[""BELT PARKWAY EXIT   17 NORTH WB""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Staten Island"",""display_ok"":true,""street_names"":[""NELSON R PANAZZOLO WAY""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""}]",WEBSTER AVE,E 1,Brooklyn|Bronx|Staten Island,,,,still_ambiguous
5700753765,09730,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Bronx,Brooklyn|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""63 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""B STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
1498239432,74930|00044|36020,225,W 230 STREET,,0,,,exact_code_tuple_ranked,Bronx|Manhattan|Brooklyn|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""WEST  230 STREET"",""EXTERIOR STREET"",""GODWIN TERRACE""],""location_ok"":true,""validation_method"":""address_1e"",""latitude"":""40.877340"",""longitude"":""-73.907107"",""grc"":""00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""ST AGNES BOYS HIGH SCHOOL"",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;00;64;64""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""SANDS STREET"",""FRANK GRIFFIN WAY"",""""],""location_ok"":true,""validation_method"":""address_1e"",""latitude"":""40.699740"",""longitude"":""-73.981423"",""grc"":""00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""PS  174"",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;00;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""DOMINICK S FLORIO WAY"",""LAWRENCE AVENUE""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;00;00;64""}]",W 230 STREET,,Bronx,,Bronx,medium,parsed_street_function_1n
5700659360,09280,,NB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Bronx,Brooklyn|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""54 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARMAND PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5700932428,09280,,NB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Bronx,Brooklyn|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""54 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARMAND PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5700981129,09680,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""AVENUE G""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""62 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5700727936,09280,,NB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Brooklyn|Manhattan|Bronx|Queens|Staten Island,Brooklyn|Bronx,Brooklyn|Bronx,,ambiguous,,,,0.0,,,"[{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""54 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""ARMAND PLACE""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5700779948,09680,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""AVENUE G""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""62 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
5700718613,09680,,SB Melrose Ave @ E 1,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,Bronx|Brooklyn,Bronx|Brooklyn,,ambiguous,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":true,""street_names"":[""AVENUE G""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Brooklyn"",""display_ok"":true,""street_names"":[""62 STREET""],""location_ok"":false,""validation_method"":""function_d"",""latitude"":"""",""longitude"":"""",""grc"":""00;00""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":[""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64""}]",MELROSE AVE,E 1,Bronx,,Bronx,medium,parsed_street_function_1n
